time,total RR,RR,beat
42837.824,42837824,1020,Q
42838.9,42838900,1076,Q
42839.964,42839964,1064,Q
42841.028,42841028,1064,Q
42842.092,42842092,1064,Q
42843.164,42843164,1072,Q
42844.236,42844236,1072,Q
42845.296,42845296,1060,Q
42846.4,42846400,1104,Q
42847.5,42847500,1100,Q
42848.548,42848548,1048,Q
42849.676,42849676,1128,Q
42850.744,42850744,1068,Q
42851.8,42851800,1056,Q
42852.872,42852872,1072,Q
42853.872,42853872,1000,Q
42854.904,42854904,1032,Q
42855.904,42855904,1000,Q
42856.86,42856860,956,Q
42857.868,42857868,1008,Q
42858.852,42858852,984,Q
42859.836,42859836,984,Q
42860.828,42860828,992,Q
42861.788,42861788,960,Q
42862.792,42862792,1004,Q
42863.804,42863804,1012,Q
42864.812,42864812,1008,Q
42865.844,42865844,1032,Q
42866.872,42866872,1028,Q
42867.924,42867924,1052,Q
42869.0,42869000,1076,Q
42870.028,42870028,1028,Q
42871.076,42871076,1048,Q
42872.128,42872128,1052,Q
42873.172,42873172,1044,Q
42874.22,42874220,1048,Q
42875.26,42875260,1040,Q
42876.32,42876320,1060,Q
42877.376,42877376,1056,Q
42878.428,42878428,1052,Q
42879.448,42879448,1020,Q
42880.456,42880456,1008,Q
42881.516,42881516,1060,Q
42882.56,42882560,1044,Q
42883.604,42883604,1044,Q
42884.656,42884656,1052,Q
42885.728,42885728,1072,Q
42886.796,42886796,1068,Q
42887.872,42887872,1076,Q
42888.944,42888944,1072,Q
42890.04,42890040,1096,Q
42891.128,42891128,1088,Q
42892.224,42892224,1096,Q
42893.352,42893352,1128,Q
42894.452,42894452,1100,Q
42895.592,42895592,1140,Q
42896.688,42896688,1096,Q
42897.78,42897780,1092,Q
42898.88,42898880,1100,Q
42899.928,42899928,1048,Q
42900.976,42900976,1048,Q
42902.02,42902020,1044,Q
42903.004,42903004,984,Q
42903.984,42903984,980,Q
42904.964,42904964,980,Q
42905.9,42905900,936,Q
42906.892,42906892,992,Q
42907.904,42907904,1012,Q
42908.848,42908848,944,Q
42909.84,42909840,992,Q
42910.808,42910808,968,Q
42911.784,42911784,976,Q
42912.784,42912784,1000,Q
42913.76,42913760,976,Q
42914.776,42914776,1016,Q
42915.776,42915776,1000,Q
42916.78,42916780,1004,Q
42917.812,42917812,1032,Q
42918.836,42918836,1024,Q
42919.892,42919892,1056,Q
42920.928,42920928,1036,Q
42921.956,42921956,1028,Q
42922.976,42922976,1020,Q
42924.036,42924036,1060,Q
42925.076,42925076,1040,Q
42926.112,42926112,1036,Q
42927.172,42927172,1060,Q
42928.228,42928228,1056,Q
42929.264,42929264,1036,Q
42930.316,42930316,1052,Q
42931.412,42931412,1096,Q
42932.5,42932500,1088,Q
42933.592,42933592,1092,Q
42934.696,42934696,1104,Q
42935.784,42935784,1088,Q
42936.876,42936876,1092,Q
42937.944,42937944,1068,Q
42939.0,42939000,1056,Q
42940.056,42940056,1056,Q
42941.076,42941076,1020,Q
42941.744,42941744,668,V
42943.088,42943088,1344,Q
42944.072,42944072,984,Q
42945.088,42945088,1016,Q
42946.112,42946112,1024,Q
42947.156,42947156,1044,Q
42948.26,42948260,1104,Q
42949.32,42949320,1060,Q
42950.432,42950432,1112,Q
42951.56,42951560,1128,Q
42952.644,42952644,1084,Q
42953.764,42953764,1120,Q
42954.868,42954868,1104,Q
42955.912,42955912,1044,Q
42956.96,42956960,1048,Q
42957.984,42957984,1024,Q
42959.04,42959040,1056,Q
42960.108,42960108,1068,Q
42961.116,42961116,1008,Q
42962.16,42962160,1044,Q
42963.192,42963192,1032,Q
42964.204,42964204,1012,Q
42965.224,42965224,1020,Q
42966.228,42966228,1004,Q
42967.26,42967260,1032,Q
42968.28,42968280,1020,Q
42969.288,42969288,1008,Q
42970.312,42970312,1024,Q
42971.332,42971332,1020,Q
42972.352,42972352,1020,Q
42973.364,42973364,1012,Q
42974.412,42974412,1048,Q
42975.468,42975468,1056,Q
42976.544,42976544,1076,Q
42977.632,42977632,1088,Q
42978.74,42978740,1108,Q
42979.864,42979864,1124,Q
42980.96,42980960,1096,Q
42982.088,42982088,1128,Q
42983.224,42983224,1136,Q
42984.368,42984368,1144,Q
42985.464,42985464,1096,Q
42986.56,42986560,1096,Q
42987.644,42987644,1084,Q
42988.716,42988716,1072,Q
42989.768,42989768,1052,Q
42990.796,42990796,1028,Q
42991.844,42991844,1048,Q
42992.884,42992884,1040,Q
42993.876,42993876,992,Q
42994.968,42994968,1092,Q
42996.088,42996088,1120,Q
42997.156,42997156,1068,Q
42998.252,42998252,1096,Q
42999.264,42999264,1012,Q
43000.296,43000296,1032,Q
43001.312,43001312,1016,Q
43002.256,43002256,944,Q
43003.22,43003220,964,Q
43004.148,43004148,928,Q
43005.052,43005052,904,Q
43006.004,43006004,952,Q
43006.948,43006948,944,Q
43007.864,43007864,916,Q
43008.824,43008824,960,Q
43009.808,43009808,984,Q
43010.764,43010764,956,Q
43011.764,43011764,1000,Q
43012.748,43012748,984,Q
43013.732,43013732,984,Q
43014.74,43014740,1008,Q
43015.7,43015700,960,Q
43016.652,43016652,952,Q
43017.632,43017632,980,Q
43018.588,43018588,956,Q
43019.568,43019568,980,Q
43020.548,43020548,980,Q
43021.512,43021512,964,Q
43022.488,43022488,976,Q
43023.46,43023460,972,Q
43024.46,43024460,1000,Q
43025.444,43025444,984,Q
43026.428,43026428,984,Q
43027.428,43027428,1000,Q
43028.412,43028412,984,Q
43029.428,43029428,1016,Q
43030.468,43030468,1040,Q
43031.552,43031552,1084,Q
43032.628,43032628,1076,Q
43033.704,43033704,1076,Q
43034.788,43034788,1084,Q
43035.856,43035856,1068,Q
43036.94,43036940,1084,Q
43037.996,43037996,1056,Q
43039.144,43039144,1148,Q
43040.308,43040308,1164,Q
43041.464,43041464,1156,Q
43042.628,43042628,1164,Q
43043.728,43043728,1100,Q
43044.852,43044852,1124,Q
43045.98,43045980,1128,Q
43047.032,43047032,1052,Q
43048.124,43048124,1092,Q
43049.192,43049192,1068,Q
43050.228,43050228,1036,Q
43051.296,43051296,1068,Q
43052.308,43052308,1012,Q
43053.316,43053316,1008,Q
43054.332,43054332,1016,Q
43055.296,43055296,964,Q
43056.288,43056288,992,Q
43057.308,43057308,1020,Q
43058.304,43058304,996,Q
43059.348,43059348,1044,Q
43060.416,43060416,1068,Q
43061.464,43061464,1048,Q
43062.532,43062532,1068,Q
43063.564,43063564,1032,Q
43064.608,43064608,1044,Q
43065.644,43065644,1036,Q
43066.656,43066656,1012,Q
43067.672,43067672,1016,Q
43068.684,43068684,1012,Q
43069.668,43069668,984,Q
43070.68,43070680,1012,Q
43071.712,43071712,1032,Q
43072.736,43072736,1024,Q
43073.744,43073744,1008,Q
43074.748,43074748,1004,Q
43075.78,43075780,1032,Q
43076.832,43076832,1052,Q
43077.872,43077872,1040,Q
43078.896,43078896,1024,Q
43079.916,43079916,1020,Q
43080.948,43080948,1032,Q
43082.04,43082040,1092,Q
43083.136,43083136,1096,Q
43084.24,43084240,1104,Q
43085.34,43085340,1100,Q
43086.432,43086432,1092,Q
43087.552,43087552,1120,Q
43088.632,43088632,1080,Q
43089.716,43089716,1084,Q
43090.744,43090744,1028,Q
43091.724,43091724,980,Q
43092.78,43092780,1056,Q
43093.884,43093884,1104,Q
43094.916,43094916,1032,Q
43095.968,43095968,1052,Q
43096.936,43096936,968,Q
43097.912,43097912,976,Q
43098.92,43098920,1008,Q
43099.848,43099848,928,Q
43100.796,43100796,948,Q
43101.748,43101748,952,Q
43102.656,43102656,908,Q
43103.628,43103628,972,Q
43104.624,43104624,996,Q
43105.58,43105580,956,Q
43106.58,43106580,1000,Q
43107.56,43107560,980,Q
43108.528,43108528,968,Q
43109.52,43109520,992,Q
43110.508,43110508,988,Q
43111.48,43111480,972,Q
43112.488,43112488,1008,Q
43113.484,43113484,996,Q
43114.464,43114464,980,Q
43115.464,43115464,1000,Q
43116.484,43116484,1020,Q
43117.5,43117500,1016,Q
43118.552,43118552,1052,Q
43119.616,43119616,1064,Q
43120.656,43120656,1040,Q
43121.708,43121708,1052,Q
43122.764,43122764,1056,Q
43123.8,43123800,1036,Q
43124.828,43124828,1028,Q
43125.86,43125860,1032,Q
43126.928,43126928,1068,Q
43127.984,43127984,1056,Q
43129.052,43129052,1068,Q
43130.152,43130152,1100,Q
43131.252,43131252,1100,Q
43132.296,43132296,1044,Q
43133.344,43133344,1048,Q
43134.416,43134416,1072,Q
43135.448,43135448,1032,Q
43136.544,43136544,1096,Q
43137.64,43137640,1096,Q
43138.704,43138704,1064,Q
43139.808,43139808,1104,Q
43140.856,43140856,1048,Q
43141.936,43141936,1080,Q
43143.02,43143020,1084,Q
43144.06,43144060,1040,Q
43145.108,43145108,1048,Q
43146.152,43146152,1044,Q
43147.14,43147140,988,Q
43148.164,43148164,1024,Q
43149.168,43149168,1004,Q
43150.132,43150132,964,Q
43151.156,43151156,1024,Q
43152.176,43152176,1020,Q
43153.184,43153184,1008,Q
43154.248,43154248,1064,Q
43155.296,43155296,1048,Q
43156.356,43156356,1060,Q
43157.38,43157380,1024,Q
43158.372,43158372,992,Q
43159.356,43159356,984,Q
43160.328,43160328,972,Q
43161.292,43161292,964,Q
43162.272,43162272,980,Q
43163.268,43163268,996,Q
43164.252,43164252,984,Q
43165.268,43165268,1016,Q
43166.288,43166288,1020,Q
43167.292,43167292,1004,Q
43168.312,43168312,1020,Q
43169.356,43169356,1044,Q
43170.42,43170420,1064,Q
43171.476,43171476,1056,Q
43172.556,43172556,1080,Q
43173.656,43173656,1100,Q
43174.784,43174784,1128,Q
43175.896,43175896,1112,Q
43176.964,43176964,1068,Q
43178.032,43178032,1068,Q
43179.116,43179116,1084,Q
43180.18,43180180,1064,Q
43181.232,43181232,1052,Q
43182.308,43182308,1076,Q
43183.316,43183316,1008,Q
43184.388,43184388,1072,Q
43185.476,43185476,1088,Q
43186.532,43186532,1056,Q
43187.632,43187632,1100,Q
43188.688,43188688,1056,Q
43189.824,43189824,1136,Q
43190.948,43190948,1124,Q
43192.004,43192004,1056,Q
43193.048,43193048,1044,Q
43194.088,43194088,1040,Q
43195.06,43195060,972,Q
43196.08,43196080,1020,Q
43197.12,43197120,1040,Q
43198.124,43198124,1004,Q
43199.156,43199156,1032,Q
43200.112,43200112,956,Q
43201.112,43201112,1000,Q
43202.108,43202108,996,Q
43203.056,43203056,948,Q
43204.044,43204044,988,Q
43205.016,43205016,972,Q
43205.98,43205980,964,Q
43206.968,43206968,988,Q
43207.94,43207940,972,Q
43208.916,43208916,976,Q
43209.912,43209912,996,Q
43210.94,43210940,1028,Q
43211.476,43211476,536,V
43212.9,43212900,1424,Q
43213.94,43213940,1040,Q
43215.016,43215016,1076,Q
43216.052,43216052,1036,Q
43217.068,43217068,1016,Q
43218.064,43218064,996,Q
43219.056,43219056,992,Q
43220.068,43220068,1012,Q
43221.076,43221076,1008,Q
43222.076,43222076,1000,Q
43223.104,43223104,1028,Q
43224.096,43224096,992,Q
43225.088,43225088,992,Q
43226.076,43226076,988,Q
43227.096,43227096,1020,Q
43228.112,43228112,1016,Q
43229.12,43229120,1008,Q
43230.192,43230192,1072,Q
43231.252,43231252,1060,Q
43232.356,43232356,1104,Q
43233.46,43233460,1104,Q
43234.58,43234580,1120,Q
43235.748,43235748,1168,Q
43236.848,43236848,1100,Q
43237.98,43237980,1132,Q
43239.06,43239060,1080,Q
43240.088,43240088,1028,Q
43241.116,43241116,1028,Q
43242.12,43242120,1004,Q
43243.064,43243064,944,Q
43244.068,43244068,1004,Q
43245.056,43245056,988,Q
43246.028,43246028,972,Q
43247.076,43247076,1048,Q
43248.084,43248084,1008,Q
43249.1,43249100,1016,Q
43250.152,43250152,1052,Q
43251.18,43251180,1028,Q
43252.208,43252208,1028,Q
43253.224,43253224,1016,Q
43254.24,43254240,1016,Q
43255.256,43255256,1016,Q
43256.272,43256272,1016,Q
43257.256,43257256,984,Q
43258.268,43258268,1012,Q
43259.284,43259284,1016,Q
43260.296,43260296,1012,Q
43261.348,43261348,1052,Q
43262.372,43262372,1024,Q
43263.352,43263352,980,Q
43264.332,43264332,980,Q
43265.336,43265336,1004,Q
43266.352,43266352,1016,Q
43267.356,43267356,1004,Q
43268.368,43268368,1012,Q
43269.368,43269368,1000,Q
43270.392,43270392,1024,Q
43271.428,43271428,1036,Q
43272.464,43272464,1036,Q
43273.544,43273544,1080,Q
43274.616,43274616,1072,Q
43275.772,43275772,1156,Q
43276.944,43276944,1172,Q
43277.496,43277496,552,V
43279.124,43279124,1628,Q
43280.236,43280236,1112,Q
43281.328,43281328,1092,Q
43282.392,43282392,1064,Q
43283.42,43283420,1028,Q
43284.472,43284472,1052,Q
43285.56,43285560,1088,Q
43286.624,43286624,1064,Q
43287.78,43287780,1156,Q
43288.884,43288884,1104,Q
43289.984,43289984,1100,Q
43291.1,43291100,1116,Q
43292.156,43292156,1056,Q
43293.204,43293204,1048,Q
43294.236,43294236,1032,Q
43295.252,43295252,1016,Q
43296.292,43296292,1040,Q
43297.372,43297372,1080,Q
43298.412,43298412,1040,Q
43299.516,43299516,1104,Q
43300.556,43300556,1040,Q
43301.596,43301596,1040,Q
43302.66,43302660,1064,Q
43303.688,43303688,1028,Q
43304.728,43304728,1040,Q
43305.76,43305760,1032,Q
43306.776,43306776,1016,Q
43307.792,43307792,1016,Q
43308.8,43308800,1008,Q
43309.828,43309828,1028,Q
43310.86,43310860,1032,Q
43311.928,43311928,1068,Q
43313.028,43313028,1100,Q
43314.116,43314116,1088,Q
43315.168,43315168,1052,Q
43316.22,43316220,1052,Q
43317.236,43317236,1016,Q
43318.256,43318256,1020,Q
43319.256,43319256,1000,Q
43320.26,43320260,1004,Q
43321.272,43321272,1012,Q
43322.252,43322252,980,Q
43323.248,43323248,996,Q
43324.24,43324240,992,Q
43325.28,43325280,1040,Q
43326.312,43326312,1032,Q
43327.34,43327340,1028,Q
43328.412,43328412,1072,Q
43329.436,43329436,1024,Q
43330.544,43330544,1108,Q
43331.652,43331652,1108,Q
43332.72,43332720,1068,Q
43333.836,43333836,1116,Q
43334.9,43334900,1064,Q
43335.948,43335948,1048,Q
43337.032,43337032,1084,Q
43338.064,43338064,1032,Q
43339.068,43339068,1004,Q
43340.088,43340088,1020,Q
43341.04,43341040,952,Q
43342.032,43342032,992,Q
43343.044,43343044,1012,Q
43343.964,43343964,920,Q
43344.924,43344924,960,Q
43345.876,43345876,952,Q
43346.784,43346784,908,Q
43347.78,43347780,996,Q
43348.804,43348804,1024,Q
43349.804,43349804,1000,Q
43350.8,43350800,996,Q
43351.784,43351784,984,Q
43352.788,43352788,1004,Q
43353.816,43353816,1028,Q
43354.82,43354820,1004,Q
43355.832,43355832,1012,Q
43356.868,43356868,1036,Q
43357.904,43357904,1036,Q
43358.936,43358936,1032,Q
43359.94,43359940,1004,Q
43360.948,43360948,1008,Q
43361.972,43361972,1024,Q
43363.004,43363004,1032,Q
43364.056,43364056,1052,Q
43365.116,43365116,1060,Q
43366.168,43366168,1052,Q
43367.2,43367200,1032,Q
43368.204,43368204,1004,Q
43369.24,43369240,1036,Q
43370.264,43370264,1024,Q
43371.248,43371248,984,Q
43372.208,43372208,960,Q
43373.188,43373188,980,Q
43374.2,43374200,1012,Q
43375.204,43375204,1004,Q
43376.208,43376208,1004,Q
43377.2,43377200,992,Q
43378.208,43378208,1008,Q
43379.232,43379232,1024,Q
43380.252,43380252,1020,Q
43381.332,43381332,1080,Q
43382.428,43382428,1096,Q
43383.496,43383496,1068,Q
43384.58,43384580,1084,Q
43385.624,43385624,1044,Q
43386.656,43386656,1032,Q
43387.668,43387668,1012,Q
43388.616,43388616,948,Q
43389.556,43389556,940,Q
43390.516,43390516,960,Q
43391.428,43391428,912,Q
43392.384,43392384,956,Q
43393.34,43393340,956,Q
43394.284,43394284,944,Q
43395.292,43395292,1008,Q
43396.252,43396252,960,Q
43397.212,43397212,960,Q
43398.196,43398196,984,Q
43399.148,43399148,952,Q
43400.148,43400148,1000,Q
43401.136,43401136,988,Q
43402.148,43402148,1012,Q
43403.148,43403148,1000,Q
43404.16,43404160,1012,Q
43405.196,43405196,1036,Q
43406.188,43406188,992,Q
43407.204,43407204,1016,Q
43407.732,43407732,528,V
43409.108,43409108,1376,Q
43410.16,43410160,1052,Q
43411.228,43411228,1068,Q
43412.264,43412264,1036,Q
43413.272,43413272,1008,Q
43414.256,43414256,984,Q
43415.232,43415232,976,Q
43416.216,43416216,984,Q
43417.208,43417208,992,Q
43418.176,43418176,968,Q
43419.148,43419148,972,Q
43420.128,43420128,980,Q
43421.12,43421120,992,Q
43422.172,43422172,1052,Q
43423.252,43423252,1080,Q
43424.312,43424312,1060,Q
43425.376,43425376,1064,Q
43426.404,43426404,1028,Q
43427.46,43427460,1056,Q
43428.516,43428516,1056,Q
43429.512,43429512,996,Q
43430.612,43430612,1100,Q
43431.692,43431692,1080,Q
43432.732,43432732,1040,Q
43433.796,43433796,1064,Q
43434.772,43434772,976,Q
43435.772,43435772,1000,Q
43436.808,43436808,1036,Q
43437.772,43437772,964,Q
43438.74,43438740,968,Q
43439.744,43439744,1004,Q
43440.676,43440676,932,Q
43441.652,43441652,976,Q
43442.624,43442624,972,Q
43443.564,43443564,940,Q
43444.544,43444544,980,Q
43445.536,43445536,992,Q
43446.5,43446500,964,Q
43447.472,43447472,972,Q
43448.456,43448456,984,Q
43449.464,43449464,1008,Q
43450.5,43450500,1036,Q
43451.504,43451504,1004,Q
43452.504,43452504,1000,Q
43453.472,43453472,968,Q
43454.456,43454456,984,Q
43455.464,43455464,1008,Q
43456.428,43456428,964,Q
43457.432,43457432,1004,Q
43458.444,43458444,1012,Q
43459.472,43459472,1028,Q
43460.504,43460504,1032,Q
43461.548,43461548,1044,Q
43462.604,43462604,1056,Q
43463.64,43463640,1036,Q
43464.684,43464684,1044,Q
43465.744,43465744,1060,Q
43466.792,43466792,1048,Q
43467.844,43467844,1052,Q
43468.92,43468920,1076,Q
43470.028,43470028,1108,Q
43471.12,43471120,1092,Q
43472.284,43472284,1164,Q
43473.388,43473388,1104,Q
43474.56,43474560,1172,Q
43475.712,43475712,1152,Q
43476.892,43476892,1180,Q
43478.08,43478080,1188,Q
43479.196,43479196,1116,Q
43480.352,43480352,1156,Q
43480.908,43480908,556,V
43482.448,43482448,1540,Q
43483.52,43483520,1072,Q
43484.552,43484552,1032,Q
43485.5,43485500,948,Q
43486.508,43486508,1008,Q
43487.472,43487472,964,Q
43488.44,43488440,968,Q
43489.428,43489428,988,Q
43490.396,43490396,968,Q
43491.364,43491364,968,Q
43492.348,43492348,984,Q
43493.288,43493288,940,Q
43494.256,43494256,968,Q
43495.252,43495252,996,Q
43496.208,43496208,956,Q
43497.2,43497200,992,Q
43498.188,43498188,988,Q
43499.168,43499168,980,Q
43500.18,43500180,1012,Q
43501.168,43501168,988,Q
43502.136,43502136,968,Q
43503.136,43503136,1000,Q
43504.12,43504120,984,Q
43505.08,43505080,960,Q
43506.072,43506072,992,Q
43507.088,43507088,1016,Q
43508.072,43508072,984,Q
43509.048,43509048,976,Q
43510.02,43510020,972,Q
43510.98,43510980,960,Q
43511.956,43511956,976,Q
43512.948,43512948,992,Q
43513.944,43513944,996,Q
43514.976,43514976,1032,Q
43516.036,43516036,1060,Q
43517.088,43517088,1052,Q
43518.16,43518160,1072,Q
43519.244,43519244,1084,Q
43520.356,43520356,1112,Q
43521.444,43521444,1088,Q
43522.564,43522564,1120,Q
43523.596,43523596,1032,Q
43524.656,43524656,1060,Q
43525.78,43525780,1124,Q
43526.864,43526864,1084,Q
43527.952,43527952,1088,Q
43529.048,43529048,1096,Q
43530.112,43530112,1064,Q
43531.156,43531156,1044,Q
43532.248,43532248,1092,Q
43533.268,43533268,1020,Q
43534.26,43534260,992,Q
43535.3,43535300,1040,Q
43536.288,43536288,988,Q
43537.268,43537268,980,Q
43538.292,43538292,1024,Q
43538.812,43538812,520,V
43540.216,43540216,1404,Q
43541.192,43541192,976,Q
43542.176,43542176,984,Q
43543.148,43543148,972,Q
43544.112,43544112,964,Q
43545.116,43545116,1004,Q
43546.164,43546164,1048,Q
43547.176,43547176,1012,Q
43548.244,43548244,1068,Q
43549.288,43549288,1044,Q
43550.368,43550368,1080,Q
43551.448,43551448,1080,Q
43552.476,43552476,1028,Q
43553.492,43553492,1016,Q
43554.504,43554504,1012,Q
43555.516,43555516,1012,Q
43556.524,43556524,1008,Q
43557.528,43557528,1004,Q
43558.556,43558556,1028,Q
43559.572,43559572,1016,Q
43560.596,43560596,1024,Q
43561.628,43561628,1032,Q
43562.66,43562660,1032,Q
43563.668,43563668,1008,Q
43564.696,43564696,1028,Q
43565.744,43565744,1048,Q
43566.764,43566764,1020,Q
43567.792,43567792,1028,Q
43568.844,43568844,1052,Q
43569.872,43569872,1028,Q
43570.896,43570896,1024,Q
43571.9,43571900,1004,Q
43572.856,43572856,956,Q
43573.892,43573892,1036,Q
43574.94,43574940,1048,Q
43575.96,43575960,1020,Q
43577.032,43577032,1072,Q
43578.124,43578124,1092,Q
43579.164,43579164,1040,Q
43580.252,43580252,1088,Q
43581.284,43581284,1032,Q
43582.28,43582280,996,Q
43583.316,43583316,1036,Q
43584.332,43584332,1016,Q
43585.3,43585300,968,Q
43586.26,43586260,960,Q
43587.184,43587184,924,Q
43588.124,43588124,940,Q
43589.044,43589044,920,Q
43590.0,43590000,956,Q
43590.948,43590948,948,Q
43591.908,43591908,960,Q
43592.864,43592864,956,Q
43593.868,43593868,1004,Q
43594.884,43594884,1016,Q
43595.876,43595876,992,Q
43596.904,43596904,1028,Q
43597.916,43597916,1012,Q
43598.908,43598908,992,Q
43599.9,43599900,992,Q
43600.924,43600924,1024,Q
43601.928,43601928,1004,Q
43602.94,43602940,1012,Q
43603.94,43603940,1000,Q
43604.94,43604940,1000,Q
43605.956,43605956,1016,Q
43606.956,43606956,1000,Q
43607.988,43607988,1032,Q
43608.984,43608984,996,Q
43609.964,43609964,980,Q
43610.952,43610952,988,Q
43611.948,43611948,996,Q
43612.944,43612944,996,Q
43613.908,43613908,964,Q
43614.908,43614908,1000,Q
43615.936,43615936,1028,Q
43616.952,43616952,1016,Q
43617.98,43617980,1028,Q
43619.008,43619008,1028,Q
43620.092,43620092,1084,Q
43621.128,43621128,1036,Q
43622.168,43622168,1040,Q
43623.208,43623208,1040,Q
43624.292,43624292,1084,Q
43625.46,43625460,1168,Q
43626.552,43626552,1092,Q
43627.62,43627620,1068,Q
43628.692,43628692,1072,Q
43629.744,43629744,1052,Q
43630.844,43630844,1100,Q
43631.884,43631884,1040,Q
43632.856,43632856,972,Q
43633.86,43633860,1004,Q
43634.852,43634852,992,Q
43635.792,43635792,940,Q
43636.812,43636812,1020,Q
43637.792,43637792,980,Q
43638.788,43638788,996,Q
43639.784,43639784,996,Q
43640.76,43640760,976,Q
43641.772,43641772,1012,Q
43642.76,43642760,988,Q
43643.8,43643800,1040,Q
43644.868,43644868,1068,Q
43645.876,43645876,1008,Q
43646.924,43646924,1048,Q
43647.996,43647996,1072,Q
43649.016,43649016,1020,Q
43650.004,43650004,988,Q
43651.016,43651016,1012,Q
43652.004,43652004,988,Q
43652.972,43652972,968,Q
43653.952,43653952,980,Q
43654.936,43654936,984,Q
43655.936,43655936,1000,Q
43656.952,43656952,1016,Q
43657.996,43657996,1044,Q
43659.024,43659024,1028,Q
43660.06,43660060,1036,Q
43661.104,43661104,1044,Q
43662.14,43662140,1036,Q
43663.152,43663152,1012,Q
43664.2,43664200,1048,Q
43665.332,43665332,1132,Q
43666.396,43666396,1064,Q
43667.528,43667528,1132,Q
43668.676,43668676,1148,Q
43669.756,43669756,1080,Q
43670.908,43670908,1152,Q
43672.028,43672028,1120,Q
43673.12,43673120,1092,Q
43674.204,43674204,1084,Q
43675.184,43675184,980,Q
43676.18,43676180,996,Q
43677.204,43677204,1024,Q
43678.14,43678140,936,Q
43679.112,43679112,972,Q
43680.116,43680116,1004,Q
